Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
634,1,1,4,16,32,34,18,11,7,6,19,28,33,35,37,46,31,23,30,21,24,35,27,32,24,19,22,14,15,7,4,3,3,6,5,9,2,6,5,11,3,6,7,5,2,1,1,NA,NA,NA
635,6,32,47,21,12,3,2,2,7,18,25,36,53,50,26,17,25,27,22,36,35,32,16,18,17,18,8,19,10,11,11,11,8,17,7,5,7,3,2,4,2,1,1,1,NA,NA,NA,NA,NA,NA
636,9,15,47,48,45,46,44,35,20,19,16,18,36,30,18,21,14,15,6,13,9,6,7,11,8,4,5,4,5,3,5,2,2,2,2,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
637,1,1,1,6,7,14,16,28,35,43,38,29,36,23,18,27,19,27,20,19,20,26,20,12,18,10,10,9,16,10,7,7,3,4,4,4,1,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,1,1,2,1,3,5,14,10,22,17,22,14,19,23,20,29,16,30,34,31,28,27,34,19,23,21,17,24,14,9,9,10,13,9,4,5,2,5,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
639,1,1,2,2,3,10,14,23,19,27,15,24,19,20,32,38,30,32,32,30,21,19,32,26,29,28,21,25,18,13,20,18,16,10,8,8,8,6,6,7,5,5,1,3,1,1,1,NA,NA,NA
640,1,2,3,12,10,27,33,25,34,29,32,20,29,25,26,28,32,30,24,33,32,27,31,19,18,12,10,12,13,9,8,13,7,8,6,6,5,9,4,4,4,3,3,4,1,1,2,2,2,NA
641,1,3,2,1,3,10,12,26,30,34,32,40,40,39,28,31,16,20,28,20,27,22,29,24,24,19,19,14,10,18,13,16,14,11,4,5,6,5,6,6,9,3,2,2,2,3,1,NA,NA,NA
642,1,1,1,4,9,8,14,19,24,37,33,35,42,40,39,40,35,34,29,27,24,37,25,24,22,13,17,15,20,9,12,11,9,5,8,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2,1,5,4,7,17,15,30,49,43,46,40,43,28,24,28,20,24,23,29,27,22,15,26,23,24,17,11,17,8,9,6,9,10,5,3,2,3,2,5,4,4,2,2,1,NA,NA,NA,NA,NA
644,1,1,1,1,1,2,12,29,55,52,57,56,48,71,67,43,22,16,7,5,3,3,3,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1,1,1,1,4,4,30,36,46,40,53,39,31,27,41,36,38,23,23,31,33,23,24,16,17,15,12,14,10,7,14,6,7,6,5,2,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
646,1,1,1,1,7,9,12,24,32,48,43,47,41,36,24,29,28,26,15,23,18,22,14,21,16,15,17,8,6,2,6,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,1,1,4,3,11,31,33,33,43,44,35,25,35,24,19,29,21,19,27,23,28,27,24,23,20,12,14,10,13,8,7,10,9,9,4,6,11,8,4,5,2,5,2,3,5,2,1,2,NA,NA
648,4,2,7,8,7,12,31,28,23,25,30,29,24,28,30,30,25,27,29,32,27,28,19,24,24,18,24,19,15,15,8,6,14,8,9,7,7,5,7,2,4,2,1,2,2,2,2,1,2,NA
649,10,11,29,21,27,12,5,7,3,6,21,26,38,33,37,37,23,34,32,37,31,29,40,22,19,22,16,8,12,13,9,6,5,12,4,6,5,5,4,7,3,3,1,NA,NA,NA,NA,NA,NA,NA
650,1,4,2,3,3,5,6,16,18,17,22,20,29,16,17,22,23,16,20,24,17,17,29,24,29,21,24,14,20,25,13,9,9,10,5,10,3,6,5,5,7,3,2,1,1,1,1,3,NA,NA
651,2,1,1,1,1,3,1,13,5,27,20,42,39,36,35,40,38,43,53,46,33,32,31,25,22,16,19,9,19,11,7,13,6,5,11,7,4,4,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA
652,1,3,7,23,37,68,54,52,45,39,21,23,16,25,34,36,33,43,29,26,18,6,4,4,6,5,13,5,8,10,14,9,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1,1,1,3,6,9,16,34,26,45,39,38,38,27,27,29,17,26,23,21,27,32,27,20,24,14,18,22,14,10,12,13,7,4,13,6,7,6,5,5,6,5,1,1,1,3,NA,NA,NA,NA
654,6,21,43,25,13,8,4,1,4,2,11,14,29,31,43,42,42,29,32,27,33,26,31,25,20,17,17,11,11,12,11,8,10,9,10,6,4,8,4,5,9,6,2,2,2,1,1,2,1,NA
655,1,1,2,4,7,11,22,28,26,43,44,41,42,47,43,40,35,32,37,27,26,21,24,18,10,14,10,10,7,8,6,9,5,3,6,4,5,2,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA
656,2,9,10,21,36,37,47,42,43,51,37,39,37,39,30,28,42,27,28,25,27,13,11,8,8,5,7,6,4,3,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,2,1,10,30,43,48,60,59,52,45,38,48,36,33,29,31,25,17,15,14,14,9,14,10,7,7,6,5,8,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,2,6,13,26,31,34,39,43,45,49,33,33,28,31,25,32,39,38,27,30,26,9,14,13,14,10,8,6,8,4,5,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,1,1,4,9,8,21,29,19,18,21,23,30,31,28,43,34,17,39,32,17,20,22,27,25,22,27,12,13,11,15,21,12,9,12,12,11,5,6,6,3,3,2,4,1,1,2,3,NA,NA,NA
660,4,21,31,18,13,10,5,8,29,17,38,33,21,31,12,19,18,21,19,20,20,13,22,25,18,11,7,11,7,5,6,3,6,10,6,8,5,3,5,3,5,1,3,2,2,2,1,NA,NA,NA
661,1,1,7,17,29,65,71,51,73,62,82,67,55,43,24,23,16,16,8,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,1,7,8,13,35,49,52,34,43,37,40,22,15,24,12,18,23,26,24,20,19,24,21,19,12,19,13,9,12,12,7,4,5,7,9,2,5,8,10,2,3,3,1,1,2,2,1,NA,NA,NA
663,1,3,15,25,46,42,34,29,16,26,35,57,58,67,54,24,36,24,25,22,16,15,6,7,12,5,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,4,5,16,22,33,43,51,42,47,32,23,27,23,24,25,35,35,35,24,22,20,14,16,14,10,6,5,5,3,10,1,8,7,4,10,8,7,4,1,3,1,1,2,2,1,NA,NA,NA,NA,NA
665,2,1,1,1,3,13,39,45,29,75,80,68,41,49,39,62,42,33,29,21,13,12,11,4,5,2,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,1,3,14,25,36,36,40,37,17,24,14,14,20,18,30,27,37,44,40,37,27,31,17,26,13,11,8,13,7,11,10,8,3,6,5,3,2,3,3,1,1,2,2,1,NA,NA,NA,NA,NA,NA
667,1,1,6,24,37,28,41,32,61,38,52,28,34,41,31,38,31,38,22,17,17,10,11,6,8,10,7,6,7,10,6,12,5,3,3,2,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,2,3,8,18,24,35,42,43,42,39,21,28,32,28,27,29,24,34,32,28,24,22,12,15,10,9,10,8,11,14,6,7,6,5,4,3,8,3,2,6,2,2,1,2,1,1,1,1,NA,NA
669,2,2,2,10,5,16,16,21,24,16,21,26,31,35,35,37,30,32,29,24,30,20,17,13,13,14,7,12,7,12,3,4,5,4,7,2,5,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
670,1,1,3,1,8,18,24,42,42,37,38,39,30,18,15,22,20,22,23,22,18,21,12,10,18,8,13,10,5,12,8,5,5,5,3,3,6,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
671,1,1,2,7,13,34,38,43,53,33,49,41,27,35,26,20,28,23,32,13,10,12,10,8,5,10,5,8,2,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,1,2,5,9,12,13,10,13,26,32,16,27,37,28,34,28,35,29,43,41,29,25,26,30,30,17,21,15,9,14,13,8,11,5,6,6,6,3,1,5,2,1,2,1,3,1,NA,NA,NA,NA
673,2,1,1,2,5,6,11,17,25,31,27,37,41,42,33,30,37,37,37,21,25,29,19,26,19,21,16,15,15,11,10,8,5,5,6,10,13,3,2,8,5,4,1,2,1,3,1,1,1,NA
674,1,1,3,1,15,50,50,50,68,67,54,64,45,59,45,18,29,18,18,10,15,3,4,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,2,1,10,19,17,20,29,26,41,37,31,34,31,18,19,36,51,36,31,18,25,20,10,26,22,20,15,13,16,11,11,8,3,6,5,3,2,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA
676,1,5,6,7,14,13,11,17,21,23,28,39,42,64,69,48,56,55,56,35,43,26,23,21,14,17,9,8,10,6,5,10,10,8,5,4,4,9,2,2,3,1,1,2,2,1,NA,NA,NA,NA
677,1,1,1,5,4,11,8,11,17,13,19,17,31,24,23,35,25,29,33,25,31,21,28,18,21,17,18,18,15,9,5,7,7,3,6,9,6,5,2,3,2,1,5,1,1,3,2,1,NA,NA
678,7,6,22,50,68,74,58,39,33,44,30,47,37,32,28,24,19,19,8,11,17,12,10,5,2,3,4,2,5,3,1,1,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,1,1,3,6,15,14,23,34,26,53,40,34,30,24,28,23,29,22,26,24,27,41,32,20,18,20,12,8,10,5,11,9,5,7,6,1,8,8,6,6,6,1,6,2,1,1,2,NA,NA,NA
680,5,17,14,28,31,29,30,53,49,52,36,56,36,41,46,34,29,16,31,17,16,9,15,8,7,5,4,2,2,4,1,2,1,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1,1,3,6,16,21,43,67,63,64,69,64,55,52,42,43,35,20,18,9,11,4,4,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,2,1,4,4,5,6,24,25,40,37,34,42,23,13,15,14,20,25,29,41,36,30,44,31,20,14,24,33,23,27,26,27,32,19,12,15,14,10,8,5,6,8,5,1,2,1,3,NA,NA,NA
683,2,3,11,9,15,17,20,26,30,23,30,27,36,32,34,33,37,29,28,30,28,23,24,28,17,20,12,15,9,15,10,11,6,12,2,3,8,7,3,3,3,1,1,1,1,NA,NA,NA,NA,NA
684,2,2,4,9,8,20,38,26,27,25,25,22,23,22,22,24,28,35,29,25,17,16,27,17,17,13,6,9,12,14,4,4,1,4,4,5,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA
685,1,2,8,20,28,16,6,8,22,44,60,45,28,14,19,20,38,47,39,32,25,27,15,15,14,13,15,15,17,16,9,5,10,7,4,3,5,5,4,3,1,2,2,1,NA,NA,NA,NA,NA,NA
686,6,33,33,30,9,7,3,1,1,1,1,9,16,28,37,35,41,38,31,28,29,35,33,36,22,17,14,13,13,15,7,9,7,6,10,4,8,11,10,6,6,6,2,8,4,2,4,2,2,2
687,1,1,1,1,1,6,3,9,20,34,25,28,23,41,29,45,44,34,44,39,19,38,26,29,28,23,20,19,14,9,12,12,14,3,6,4,5,3,7,4,1,2,2,1,NA,NA,NA,NA,NA,NA
688,1,2,10,17,18,33,19,11,5,5,13,24,30,32,40,37,38,27,29,24,30,32,32,32,40,21,20,13,16,20,7,14,7,10,5,6,1,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA
689,1,1,1,1,1,11,12,34,41,51,42,39,45,41,28,30,21,26,23,24,24,25,24,25,23,25,20,10,9,12,8,6,7,6,4,7,6,3,3,5,1,3,2,1,NA,NA,NA,NA,NA,NA
690,3,1,2,2,7,10,25,39,74,59,56,39,39,20,26,23,46,36,28,27,23,24,23,16,18,9,11,13,10,9,1,3,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,1,1,1,1,2,14,23,32,45,42,31,35,38,45,64,45,50,50,42,38,23,17,23,11,7,4,12,4,9,10,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,2,6,5,19,13,24,24,15,20,34,41,36,37,36,33,22,24,24,21,19,17,25,26,14,19,24,11,8,18,10,5,4,8,15,9,7,7,10,2,7,7,3,6,3,1,5,1,1,2,NA
693,1,2,1,13,37,76,118,69,51,17,9,6,18,23,40,35,41,30,15,21,14,8,8,9,5,10,10,4,4,8,6,9,5,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,1,1,2,3,9,12,21,23,17,29,30,17,14,19,16,9,14,15,13,22,27,18,24,28,31,17,14,19,19,15,16,10,11,15,7,4,8,3,3,5,3,1,2,5,1,2,1,2,NA,NA
695,1,1,6,27,41,34,11,35,47,59,55,36,31,21,26,30,37,41,36,25,21,14,21,6,10,12,10,6,8,4,7,5,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,3,6,6,7,12,25,23,24,43,39,38,38,38,28,19,37,32,28,25,28,22,23,26,15,14,14,24,16,7,10,8,11,6,7,8,4,4,2,5,3,1,1,1,1,1,1,1,NA,NA,NA
697,2,8,8,20,38,47,61,46,48,42,36,29,27,38,43,40,37,19,28,9,15,16,13,14,12,8,5,3,5,2,3,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,1,1,1,12,14,14,26,26,33,40,37,47,35,48,49,43,42,30,30,35,17,13,18,16,15,10,20,11,9,8,3,3,4,5,2,3,2,1,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA
699,1,1,3,1,4,13,35,52,98,91,74,77,70,50,45,29,23,21,9,7,2,1,2,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,1,1,10,21,33,37,46,45,72,71,40,42,44,47,47,31,30,22,21,11,12,6,6,7,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,5,11,29,53,44,41,26,26,34,33,30,22,37,31,26,25,14,11,9,21,17,5,7,6,6,6,7,1,2,4,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1,3,3,5,7,12,18,25,29,22,25,36,32,27,33,24,22,21,18,23,18,23,19,19,14,14,18,6,16,7,13,7,4,4,6,3,5,1,2,4,2,3,2,1,1,NA,NA,NA,NA,NA
703,2,1,5,7,14,31,42,51,39,37,41,52,27,33,34,24,15,25,24,28,25,25,17,16,18,11,13,11,10,8,9,8,9,6,4,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,4,3,4,11,18,13,10,8,18,18,20,27,30,32,28,22,27,39,31,29,28,33,28,18,30,18,19,16,16,14,18,8,6,10,15,9,7,4,7,7,5,5,6,5,1,2,5,1,1,NA
705,3,1,3,7,20,13,29,21,18,21,18,30,38,57,32,23,24,27,18,27,19,30,33,25,19,19,16,14,17,10,9,9,9,8,6,2,12,5,7,1,6,4,3,3,6,3,3,2,NA,NA
706,1,4,2,6,10,17,19,16,17,21,14,24,17,16,27,23,20,26,30,27,23,32,26,26,21,14,21,16,7,10,6,9,9,4,5,10,5,4,2,5,3,2,1,NA,NA,NA,NA,NA,NA,NA
707,1,1,2,6,18,21,17,23,15,11,12,15,24,20,43,38,38,40,36,39,38,25,34,24,25,18,14,15,17,15,8,7,10,6,6,7,14,1,6,1,6,6,1,2,1,2,1,NA,NA,NA
708,1,1,19,44,41,70,104,93,63,69,46,35,13,13,6,4,1,3,1,2,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1,3,19,28,22,13,10,6,6,5,8,2,1,1,1,8,14,22,26,40,34,39,49,44,39,38,37,35,27,19,19,16,20,13,16,16,9,7,5,7,3,4,2,1,NA,NA,NA,NA,NA,NA
710,2,3,8,7,24,23,24,38,26,30,19,33,27,39,36,39,32,29,20,15,21,17,15,7,7,6,7,4,12,6,2,3,3,5,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,1,1,2,7,9,18,33,34,48,49,43,35,35,12,24,21,14,32,26,28,18,15,10,15,12,13,8,7,6,4,3,6,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,1,1,1,2,1,7,6,16,15,19,24,42,38,34,33,29,30,22,23,21,29,12,19,21,18,15,16,17,9,9,11,7,6,7,4,4,1,7,6,3,1,3,2,2,1,1,1,1,NA,NA
713,1,1,1,2,10,11,16,18,25,35,26,39,34,30,38,36,32,43,33,25,34,25,29,19,20,24,22,18,21,11,6,7,2,5,7,5,2,6,1,3,2,1,1,1,1,1,NA,NA,NA,NA
714,2,1,2,7,6,10,25,28,36,43,39,44,33,54,31,47,46,44,35,32,31,17,18,15,12,11,12,5,7,8,8,2,1,3,1,1,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA
715,2,14,29,24,25,20,3,3,2,2,2,7,7,13,31,34,29,34,40,26,27,26,26,25,29,15,24,32,17,19,18,15,14,10,10,14,8,12,10,7,4,4,6,2,2,1,1,2,NA,NA
716,2,3,3,4,7,11,18,26,17,24,16,18,21,13,31,32,20,22,31,27,23,27,15,30,21,22,14,14,20,17,10,4,6,4,4,3,2,5,2,2,2,1,1,1,2,NA,NA,NA,NA,NA
717,5,26,49,92,72,61,35,23,28,21,30,42,34,38,34,19,23,19,11,13,10,13,5,5,3,5,2,1,2,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,6,1,6,12,11,20,23,27,30,29,36,33,32,22,21,34,20,23,21,32,28,26,25,16,25,20,16,13,15,11,7,15,6,10,13,13,7,3,5,6,5,1,1,1,1,2,1,1,NA,NA
719,4,3,4,2,6,10,6,9,26,18,15,10,17,25,21,35,28,37,27,27,26,23,21,17,21,26,22,16,12,18,11,5,8,7,2,5,4,4,2,4,3,6,2,1,1,1,NA,NA,NA,NA
720,6,8,13,20,24,41,36,42,38,38,30,28,28,20,24,27,23,30,29,27,26,19,26,19,7,11,9,11,4,6,7,7,9,5,7,4,4,4,4,4,2,1,3,1,2,1,NA,NA,NA,NA
721,1,1,2,3,16,21,28,29,25,21,22,42,37,38,49,40,44,49,37,29,28,29,20,20,24,15,11,10,9,6,6,6,1,2,2,1,2,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA
722,3,2,4,3,11,4,11,5,30,19,42,48,42,40,28,36,35,37,33,28,39,26,25,25,19,19,12,17,10,12,14,4,7,4,8,9,6,3,9,2,2,1,1,NA,NA,NA,NA,NA,NA,NA
723,2,1,1,3,2,10,13,19,21,17,21,38,27,43,39,26,23,40,31,31,26,30,38,30,28,21,20,19,12,11,9,11,10,6,9,11,3,9,3,2,1,2,1,6,1,3,2,NA,NA,NA
724,1,1,1,2,1,3,3,1,1,7,14,17,25,40,42,39,31,43,42,40,38,48,28,34,31,20,22,23,20,18,11,14,6,9,6,5,12,3,10,3,2,6,2,1,1,3,NA,NA,NA,NA
725,7,3,13,12,25,27,31,41,50,42,39,43,52,44,34,34,31,26,29,30,20,18,12,9,12,9,7,7,5,5,1,4,4,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,2,5,16,20,24,22,14,11,2,5,2,20,19,44,52,26,42,24,17,24,21,23,26,28,28,28,20,15,11,10,16,14,10,7,10,7,7,7,10,8,7,5,7,2,4,3,3,2,1,NA
727,4,4,3,13,13,15,17,23,19,13,10,14,20,28,25,31,31,31,26,20,17,13,20,30,29,26,16,25,23,19,15,11,12,9,12,16,15,8,12,9,7,8,3,6,2,4,2,1,1,1
728,1,2,1,4,2,10,21,19,17,32,31,29,25,28,35,31,44,38,54,39,35,40,28,20,33,19,11,12,11,11,8,7,7,1,3,2,2,3,2,3,1,3,1,2,NA,NA,NA,NA,NA,NA
729,1,1,3,2,1,2,15,19,31,39,57,46,59,33,32,26,27,33,28,24,27,22,29,16,18,20,8,7,14,6,6,5,11,10,9,6,6,6,6,3,3,1,2,3,1,2,1,2,1,NA
730,2,1,3,8,11,26,29,21,24,28,25,21,29,35,41,36,33,36,29,22,27,18,19,24,23,15,19,12,17,16,13,15,5,9,6,3,4,8,1,1,7,1,3,2,1,1,1,2,2,NA
731,1,1,5,11,12,43,63,56,68,43,35,23,20,21,30,27,25,38,24,26,19,14,17,11,13,7,13,9,11,12,3,4,1,6,4,3,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,2,4,2,6,8,5,13,19,21,29,37,40,47,28,57,49,54,42,32,34,40,27,27,25,20,15,13,25,16,16,17,10,1,7,3,7,3,7,6,2,4,3,2,1,2,1,1,NA,NA,NA
733,1,1,1,3,2,2,4,5,6,16,24,40,52,53,69,67,67,49,50,57,59,44,50,26,44,24,18,10,12,7,5,3,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,2,1,1,3,4,13,23,25,33,21,28,39,48,33,37,25,20,15,15,30,34,32,34,21,18,26,15,18,17,18,14,10,11,8,9,6,4,5,3,2,1,1,2,1,1,1,1,1,NA,NA
735,7,18,34,58,63,61,47,28,19,28,24,30,29,41,23,32,28,23,15,17,12,5,3,11,6,6,4,5,8,7,6,6,6,4,7,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
736,3,2,13,5,11,14,18,25,28,22,37,21,26,31,27,18,24,29,26,20,30,29,17,10,21,10,13,14,8,10,1,6,7,4,3,1,3,2,1,2,1,1,1,1,2,NA,NA,NA,NA,NA
737,2,1,3,12,18,27,51,53,55,53,46,40,39,30,40,28,20,33,25,19,18,20,10,14,11,8,5,3,6,7,11,8,7,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,2,1,1,1,1,4,14,18,36,34,37,56,31,42,53,50,40,44,29,39,23,28,35,19,16,13,12,11,7,14,6,4,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,4,7,10,12,15,28,20,28,25,29,33,20,33,24,29,30,32,20,28,21,18,14,16,13,11,7,8,6,10,9,3,5,1,6,3,5,4,2,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA
740,1,1,3,6,16,15,30,28,39,28,17,20,14,30,21,23,23,29,34,42,43,41,28,36,15,26,17,11,16,10,9,5,9,10,10,6,4,2,4,3,3,2,2,NA,NA,NA,NA,NA,NA,NA
741,6,7,10,19,17,36,37,36,32,35,43,37,52,27,34,28,27,27,24,26,11,18,17,15,12,7,11,6,14,9,10,9,5,5,3,4,4,5,1,3,1,1,1,2,1,NA,NA,NA,NA,NA
742,1,1,2,3,12,25,24,36,18,37,34,29,45,37,32,39,35,28,38,42,28,18,27,15,8,9,8,11,6,7,6,9,7,7,7,9,7,1,4,3,5,2,1,3,1,1,2,NA,NA,NA
743,6,14,37,35,23,5,17,27,36,47,36,42,32,35,24,25,47,44,44,29,24,12,8,8,5,10,7,12,10,7,3,6,4,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1,1,3,3,9,15,23,44,31,31,33,38,33,47,42,29,38,31,24,17,17,14,17,9,7,7,6,1,3,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,7,27,48,29,6,6,1,4,3,27,43,56,51,29,31,27,30,27,40,34,31,19,23,18,18,9,8,4,8,9,8,7,10,8,10,5,2,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
746,1,1,4,7,11,14,32,21,35,45,30,29,37,28,32,26,35,36,34,27,31,22,21,25,16,12,10,17,14,9,12,6,8,3,3,7,8,4,6,3,3,1,2,1,1,1,1,NA,NA,NA
747,6,8,21,29,32,51,35,39,33,35,34,27,23,14,26,22,17,27,30,28,28,22,17,22,16,9,13,10,9,7,3,8,8,6,3,1,1,2,1,2,1,1,1,1,1,1,NA,NA,NA,NA
748,1,1,3,9,18,28,52,38,47,45,43,42,56,32,50,39,35,41,28,20,14,13,11,12,9,13,4,6,5,4,3,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,1,7,6,19,14,31,22,11,10,5,7,10,18,19,31,43,49,39,30,20,24,31,24,24,31,18,20,20,31,13,9,12,12,8,8,4,5,6,4,4,2,5,5,3,4,4,3,1,1,2
750,1,1,1,6,7,13,25,37,28,25,32,22,34,39,36,40,36,29,28,28,18,16,10,14,9,18,10,5,8,6,1,3,3,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1,2,8,19,34,63,68,74,73,60,48,38,39,41,29,28,17,16,14,9,16,4,8,8,3,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,1,1,5,15,24,34,32,38,48,64,49,25,18,23,20,32,23,37,24,27,25,19,15,17,9,12,12,8,7,6,10,5,12,7,5,6,2,1,1,3,2,2,1,1,2,NA,NA,NA,NA,NA
753,3,9,21,33,37,53,58,45,40,38,22,28,25,33,36,30,32,28,23,18,15,16,9,12,9,16,7,8,6,5,5,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,4,10,12,12,15,16,22,29,32,25,44,35,30,39,29,34,28,30,26,39,25,19,27,17,17,15,7,15,15,13,13,8,2,7,7,2,4,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
755,1,1,1,4,15,16,22,29,34,36,35,36,34,35,25,34,25,28,26,34,22,31,33,15,20,17,14,13,9,10,5,6,8,4,8,8,3,5,7,3,3,3,2,3,5,4,NA,NA,NA,NA
756,1,1,1,2,3,2,13,29,40,42,42,44,28,37,37,42,48,61,49,42,33,32,19,19,16,10,5,3,8,4,3,6,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,1,2,1,7,14,24,36,34,35,56,39,47,42,35,25,22,27,33,18,33,30,17,18,18,20,12,13,13,6,6,4,7,4,7,4,4,2,3,2,2,1,1,1,1,1,NA,NA,NA,NA,NA
758,1,2,3,7,18,19,23,17,13,12,8,17,19,29,39,40,34,33,33,27,32,32,30,27,19,17,29,20,19,13,13,13,8,9,11,12,9,6,1,3,2,3,1,1,1,NA,NA,NA,NA,NA
759,2,1,9,10,22,25,40,41,33,41,45,28,38,23,20,21,23,20,17,26,18,30,26,22,16,18,14,9,11,7,10,7,7,15,4,5,3,5,6,6,2,2,1,1,NA,NA,NA,NA,NA,NA
