Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
334,4,3,14,27,46,66,58,64,54,60,53,42,47,38,27,35,24,18,9,8,4,13,5,6,3,1,1,NA,NA,NA
12,18,38,75,80,69,56,27,28,31,37,35,39,44,34,21,11,19,8,13,9,13,10,3,6,2,2,1,3,1,2
859,3,4,9,25,31,35,40,39,49,36,60,46,34,32,38,18,18,19,12,15,9,3,7,5,2,2,3,1,1,2
1019,2,2,25,71,66,64,53,78,69,47,34,14,15,16,11,11,5,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA
250,1,5,16,41,79,73,61,53,59,50,64,48,44,23,16,19,17,19,13,9,8,6,3,3,1,1,NA,NA,NA,NA
467,1,1,1,1,5,12,30,52,69,75,60,68,64,60,45,37,22,25,27,21,14,12,12,5,7,4,NA,NA,NA,NA
920,1,4,5,17,27,44,47,34,33,41,58,46,39,37,30,34,22,15,18,10,8,10,6,5,1,2,1,1,2,NA
454,10,37,50,19,6,1,1,4,10,47,73,60,54,62,55,44,45,36,24,16,20,16,20,7,7,4,2,1,NA,NA
117,1,3,8,19,35,25,20,19,23,31,60,49,51,45,52,42,43,42,28,22,26,15,15,15,13,9,6,7,5,1
666,1,13,40,61,64,38,30,22,44,43,69,68,48,43,36,19,20,10,19,10,9,6,4,4,1,2,2,2,NA,NA
1074,3,17,34,48,68,73,63,69,52,63,51,42,38,24,16,18,11,8,4,16,4,2,4,1,1,1,NA,NA,NA,NA
999,3,20,50,42,63,52,59,44,32,30,36,48,53,48,36,21,16,13,13,13,9,14,5,3,2,1,2,2,1,NA
840,4,2,7,19,18,31,29,12,9,7,16,52,52,47,71,63,48,48,44,31,24,26,15,14,14,13,11,3,3,2
946,1,2,4,11,26,43,26,41,58,62,52,38,44,35,37,36,38,31,23,21,21,17,13,11,10,7,7,9,3,3
448,2,5,9,30,31,32,23,22,53,64,56,51,48,49,49,37,28,30,17,19,15,12,11,7,7,8,6,6,2,1
325,2,1,4,7,14,35,41,51,59,48,45,37,33,40,40,39,21,34,36,36,17,23,11,16,19,6,7,4,2,2
383,2,1,4,10,23,43,40,50,49,49,50,61,54,65,51,43,28,17,20,20,10,13,8,9,4,2,2,1,2,NA
783,1,1,2,8,29,59,59,66,52,66,60,43,51,58,42,23,25,18,14,18,10,13,6,6,1,1,1,NA,NA,NA
139,2,3,11,29,30,31,36,57,61,38,37,40,35,46,31,27,18,21,15,15,2,6,1,1,1,2,2,NA,NA,NA
1065,1,6,19,16,27,15,17,19,24,36,49,50,41,45,38,33,32,26,17,26,24,21,5,5,4,1,1,NA,NA,NA
948,1,6,13,50,72,89,103,146,118,70,52,37,28,19,20,12,9,10,3,5,1,1,1,NA,NA,NA,NA,NA,NA,NA
473,5,4,10,15,28,36,51,65,54,46,44,42,31,40,38,47,32,22,29,20,13,17,10,5,12,6,3,1,2,2
969,2,3,4,10,16,26,60,111,97,74,73,67,59,48,29,14,5,2,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
843,2,3,11,34,33,46,44,42,46,58,53,55,51,52,57,21,26,15,20,15,9,7,12,10,5,2,2,4,NA,NA
513,2,3,7,12,20,35,42,48,51,67,45,55,49,51,52,41,28,23,17,23,17,10,7,11,1,4,6,5,1,2
351,4,14,32,50,53,57,63,56,45,43,48,44,39,29,21,23,19,14,12,15,9,8,7,9,6,5,2,1,1,1
659,1,5,12,36,38,30,41,52,57,54,50,44,33,41,42,37,20,22,29,17,23,13,10,8,4,6,2,1,4,NA
571,2,11,13,28,50,48,44,49,52,29,44,30,38,37,37,25,21,17,9,2,3,6,1,1,1,NA,NA,NA,NA,NA
392,6,19,45,31,25,26,62,75,60,42,45,50,41,32,33,21,24,10,16,6,9,3,16,14,4,6,2,1,3,3
226,2,8,26,37,66,64,53,60,48,36,46,53,36,29,36,31,25,17,8,10,13,9,5,6,4,3,1,NA,NA,NA
784,4,18,48,59,74,83,65,77,57,46,45,34,30,25,16,15,15,8,6,1,1,1,1,1,NA,NA,NA,NA,NA,NA
279,2,18,42,63,59,61,53,63,50,51,42,18,26,10,6,8,9,3,2,3,5,1,1,2,1,NA,NA,NA,NA,NA
426,3,1,1,4,12,42,90,105,77,49,41,45,31,32,34,29,27,23,23,20,12,14,3,4,4,2,2,NA,NA,NA
564,2,3,3,5,17,24,44,60,45,68,84,83,64,58,45,36,16,16,11,11,8,8,9,4,2,3,1,NA,NA,NA
311,2,4,6,24,47,56,63,57,49,37,42,41,37,39,30,34,28,20,22,14,19,17,7,8,12,5,5,5,1,1
888,1,1,1,10,23,33,35,48,56,59,58,62,62,55,43,37,31,23,19,25,14,9,8,5,5,4,4,1,3,NA
1020,5,7,14,18,34,48,42,41,43,31,36,46,48,37,55,43,37,34,18,25,18,18,6,10,3,5,4,3,2,1
603,9,14,31,64,97,79,48,39,34,30,26,38,32,36,25,37,20,11,11,9,10,6,1,2,1,1,2,1,1,NA
685,1,3,27,41,12,27,85,74,32,33,60,70,50,39,25,26,21,27,21,11,15,5,10,6,3,1,2,2,1,NA
516,3,7,16,46,84,84,74,41,35,35,43,37,35,30,24,22,20,19,17,11,14,12,7,5,2,2,2,2,1,NA
954,1,3,13,38,81,64,81,73,93,44,48,48,33,21,16,15,16,8,15,6,9,1,1,2,NA,NA,NA,NA,NA,NA
17,33,57,22,6,6,20,51,80,64,47,28,38,44,49,41,20,18,26,20,18,13,8,11,6,3,1,2,1,NA,NA
543,2,20,42,102,113,78,31,23,24,55,45,49,39,29,23,19,10,8,9,2,1,4,1,1,1,1,NA,NA,NA,NA
701,13,45,84,57,50,53,46,51,49,33,21,26,21,10,10,10,6,4,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA
731,2,8,20,90,89,94,51,35,43,40,55,45,27,26,21,15,18,19,6,4,8,4,5,1,1,NA,NA,NA,NA,NA
594,5,21,35,29,25,13,5,7,21,35,42,49,58,70,61,46,41,44,21,19,17,19,12,11,7,10,5,3,3,1
149,1,2,5,17,36,54,66,61,42,46,24,38,31,42,27,29,28,12,9,6,6,7,3,3,1,2,NA,NA,NA,NA
